sale_id,store_id,store_name,region,product_id,product_name,category,sale_date,quantity_sold,selling_price,cost_price,return_quantity,revenue,profit
248,101,Pune Store,East,202,Projector,Storage,2025-01-01 04:07:00,59,12797,49300,5,755023,-2153677
249,101,Kolkata Store,East,215,SSD,Accessories,2025-01-01 04:08:00,91,8791,24777,6,799981,-1454726
250,103,Delhi Store,West,207,Projector,Wearables,2025-01-01 04:09:00,8,7184,46911,2,57472,-317816
251,106,Hyderabad Store,West,205,Mouse,Accessories,2025-01-01 04:10:00,92,8694,43415,7,799848,-3194332
252,101,Kolkata Store,South,201,Keyboard,Accessories,2025-01-01 04:11:00,24,59724,3995,9,1433376,1337496
253,104,Kolkata Store,West,208,Hard Disk,Accessories,2025-01-01 04:12:00,77,28063,32445,7,2160851,-337414
254,105,Delhi Store,West,215,Keyboard,Wearables,2025-01-01 04:13:00,29,29210,45824,7,847090,-481806
255,101,Chennai Store,South,201,Keyboard,Wearables,2025-01-01 04:14:00,95,17148,18612,4,1629060,-139080
256,103,Chennai Store,North,214,SSD,Accessories,2025-01-01 04:15:00,3,58509,24825,3,175527,101052
257,107,Kolkata Store,East,210,Speaker,Electronics,2025-01-01 04:16:00,92,32549,39997,1,2994508,-685216
258,106,Pune Store,North,206,Laptop,Electronics,2025-01-01 04:17:00,49,52788,38425,6,2586612,703787
259,108,Hyderabad Store,South,209,Hard Disk,Accessories,2025-01-01 04:18:00,2,59716,36655,7,119432,46122
260,103,Chennai Store,North,207,Smart Watch,Electronics,2025-01-01 04:19:00,22,33804,17080,5,743688,367928
261,101,Pune Store,East,212,Webcam,Storage,2025-01-01 04:20:00,28,9234,35495,4,258552,-735308
262,106,Hyderabad Store,East,212,Tablet,Accessories,2025-01-01 04:21:00,45,51007,19347,2,2295315,1424700
263,105,Chennai Store,East,215,Laptop,Accessories,2025-01-01 04:22:00,36,4533,20507,0,163188,-575064
264,101,Bangalore Store,West,207,Webcam,Accessories,2025-01-01 04:23:00,40,13127,6510,9,525080,264680
265,103,Mumbai Store,East,213,Microphone,Accessories,2025-01-01 04:24:00,53,54639,35188,3,2895867,1030903
266,102,Pune Store,West,211,Hard Disk,Electronics,2025-01-01 04:25:00,32,23456,26163,9,750592,-86624
267,104,Ahmedabad Store,West,208,Speaker,Accessories,2025-01-01 04:26:00,90,39328,49006,9,3539520,-871020
268,108,Ahmedabad Store,West,204,Smart Watch,Accessories,2025-01-01 04:27:00,39,56736,38142,2,2212704,725166
269,107,Kolkata Store,East,214,Monitor,Accessories,2025-01-01 04:28:00,84,57457,33718,2,4826388,1994076
270,103,Ahmedabad Store,South,207,Printer,Accessories,2025-01-01 04:29:00,27,59169,15041,5,1597563,1191456
271,106,Delhi Store,North,203,SSD,Wearables,2025-01-01 04:30:00,92,28132,11800,0,2588144,1502544
272,108,Hyderabad Store,West,207,Tablet,Electronics,2025-01-01 04:31:00,6,42477,19604,4,254862,137238
273,108,Chennai Store,North,213,Printer,Accessories,2025-01-01 04:32:00,29,46571,47503,6,1350559,-27028
274,108,Kolkata Store,West,207,Webcam,Electronics,2025-01-01 04:33:00,99,32381,32471,2,3205719,-8910
275,101,Ahmedabad Store,North,201,Projector,Electronics,2025-01-01 04:34:00,77,35929,355,2,2766533,2739198
276,104,Ahmedabad Store,West,212,Router,Networking,2025-01-01 04:35:00,60,52716,8385,6,3162960,2659860
277,101,Bangalore Store,West,212,Mouse,Electronics,2025-01-01 04:36:00,70,7333,31851,9,513310,-1716260
278,106,Chennai Store,West,202,SSD,Electronics,2025-01-01 04:37:00,57,22999,42868,5,1310943,-1132533
279,101,Bangalore Store,West,205,Headphones,Accessories,2025-01-01 04:38:00,61,24177,14762,1,1474797,574315
280,102,Delhi Store,South,211,Speaker,Storage,2025-01-01 04:39:00,38,43547,32430,2,1654786,422446
281,104,Mumbai Store,West,203,Tablet,Storage,2025-01-01 04:40:00,77,31803,17065,8,2448831,1134826
282,104,Ahmedabad Store,South,204,Tablet,Networking,2025-01-01 04:41:00,35,12479,5541,7,436765,242830
283,106,Kolkata Store,West,207,Headphones,Wearables,2025-01-01 04:42:00,7,1816,15189,0,12712,-93611
284,107,Mumbai Store,West,202,Webcam,Accessories,2025-01-01 04:43:00,36,58484,25287,6,2105424,1195092
285,102,Bangalore Store,North,210,Webcam,Accessories,2025-01-01 04:44:00,13,18465,20820,2,240045,-30615
286,103,Ahmedabad Store,North,204,Smart Watch,Accessories,2025-01-01 04:45:00,85,25266,34029,8,2147610,-744855
287,101,Pune Store,South,202,SSD,Networking,2025-01-01 04:46:00,19,59788,6356,3,1135972,1015208
288,105,Ahmedabad Store,West,206,Monitor,Wearables,2025-01-01 04:47:00,97,38450,17448,8,3729650,2037194
289,101,Kolkata Store,West,206,Speaker,Electronics,2025-01-01 04:48:00,22,48640,8723,6,1070080,878174
290,108,Chennai Store,North,203,Speaker,Accessories,2025-01-01 04:49:00,88,24548,33295,0,2160224,-769736
291,101,Ahmedabad Store,West,209,Speaker,Networking,2025-01-01 04:50:00,16,9459,16478,9,151344,-112304
292,103,Mumbai Store,North,208,Smart Watch,Wearables,2025-01-01 04:51:00,18,5627,6622,9,101286,-17910
293,101,Chennai Store,West,207,Projector,Accessories,2025-01-01 04:52:00,33,39837,15403,4,1314621,806322
294,102,Ahmedabad Store,East,205,Mouse,Electronics,2025-01-01 04:53:00,26,42661,49487,6,1109186,-177476
295,102,Hyderabad Store,South,201,Projector,Electronics,2025-01-01 04:54:00,98,22583,38984,7,2213134,-1607298
296,104,Ahmedabad Store,West,207,Speaker,Wearables,2025-01-01 04:55:00,48,51120,20330,8,2453760,1477920
297,106,Ahmedabad Store,North,212,Speaker,Accessories,2025-01-01 04:56:00,22,1792,26332,9,39424,-539880
298,107,Chennai Store,South,209,Keyboard,Accessories,2025-01-01 04:57:00,20,35998,16789,2,719960,384180
299,105,Pune Store,North,213,Headphones,Electronics,2025-01-01 04:58:00,61,42613,20157,9,2599393,1369816
300,108,Hyderabad Store,North,214,Headphones,Electronics,2025-01-01 04:59:00,45,40840,22133,5,1837800,841815
301,101,Hyderabad Store,East,203,Tablet,Storage,2025-01-01 05:00:00,85,57203,7764,1,4862255,4202315
302,101,Mumbai Store,South,213,Laptop,Electronics,2025-01-01 05:01:00,95,7996,15334,3,759620,-697110
303,103,Hyderabad Store,West,202,Laptop,Accessories,2025-01-01 05:02:00,35,10038,22841,3,351330,-448105
304,106,Ahmedabad Store,East,206,Webcam,Storage,2025-01-01 05:03:00,16,1006,46381,8,16096,-726000
305,102,Ahmedabad Store,West,207,Webcam,Accessories,2025-01-01 05:04:00,34,31313,23837,6,1064642,254184
306,105,Chennai Store,East,212,Webcam,Wearables,2025-01-01 05:05:00,45,44933,2251,7,2021985,1920690
307,104,Kolkata Store,West,213,Smart Watch,Electronics,2025-01-01 05:06:00,86,43159,36287,0,3711674,590992
308,102,Delhi Store,North,210,Headphones,Electronics,2025-01-01 05:07:00,18,59081,47601,7,1063458,206640
309,108,Pune Store,South,206,Tablet,Wearables,2025-01-01 05:08:00,18,22606,43200,5,406908,-370692
310,106,Chennai Store,North,202,Microphone,Electronics,2025-01-01 05:09:00,86,8649,28728,4,743814,-1726794
311,108,Bangalore Store,South,202,Tablet,Electronics,2025-01-01 05:10:00,98,34644,5725,4,3395112,2834062
312,107,Kolkata Store,West,208,SSD,Accessories,2025-01-01 05:11:00,82,10461,3064,2,857802,606554
313,104,Bangalore Store,East,213,Router,Accessories,2025-01-01 05:12:00,31,39933,14371,4,1237923,792422
314,107,Chennai Store,East,207,Webcam,Electronics,2025-01-01 05:13:00,78,19900,21288,7,1552200,-108264
315,103,Bangalore Store,South,209,Smart Watch,Electronics,2025-01-01 05:14:00,65,16824,33522,8,1093560,-1085370
316,108,Delhi Store,South,205,Hard Disk,Accessories,2025-01-01 05:15:00,68,18966,28440,4,1289688,-644232
317,103,Bangalore Store,North,202,Mouse,Accessories,2025-01-01 05:16:00,14,35855,48006,6,501970,-170114
318,101,Mumbai Store,East,209,Speaker,Electronics,2025-01-01 05:17:00,58,47235,39874,4,2739630,426938
319,107,Kolkata Store,East,204,Keyboard,Wearables,2025-01-01 05:18:00,25,26494,24971,4,662350,38075
320,106,Kolkata Store,South,210,Microphone,Wearables,2025-01-01 05:19:00,2,37914,32676,9,75828,10476
321,108,Ahmedabad Store,South,208,Smart Watch,Electronics,2025-01-01 05:20:00,70,37240,28519,2,2606800,610470
322,105,Kolkata Store,East,203,Headphones,Electronics,2025-01-01 05:21:00,62,48436,5233,6,3003032,2678586
323,104,Delhi Store,North,205,Smart Watch,Accessories,2025-01-01 05:22:00,81,43313,49314,5,3508353,-486081
324,102,Kolkata Store,North,210,Speaker,Accessories,2025-01-01 05:23:00,88,183,67,5,16104,10208
325,106,Mumbai Store,North,207,Router,Accessories,2025-01-01 05:24:00,94,6286,14882,1,590884,-808024
326,106,Mumbai Store,South,207,Microphone,Wearables,2025-01-01 05:25:00,45,5214,30974,7,234630,-1159200
327,103,Ahmedabad Store,South,212,Headphones,Electronics,2025-01-01 05:26:00,11,18932,41727,5,208252,-250745
328,107,Kolkata Store,East,207,Laptop,Accessories,2025-01-01 05:27:00,98,46961,14716,2,4602178,3160010
329,108,Delhi Store,East,213,Printer,Accessories,2025-01-01 05:28:00,43,23239,1475,9,999277,935852
330,108,Ahmedabad Store,South,210,Projector,Electronics,2025-01-01 05:29:00,68,37781,938,6,2569108,2505324
331,101,Ahmedabad Store,North,208,Laptop,Accessories,2025-01-01 05:30:00,41,20514,16855,7,841074,150019
332,101,Pune Store,East,215,Speaker,Electronics,2025-01-01 05:31:00,45,11105,44668,1,499725,-1510335
333,104,Mumbai Store,West,212,Tablet,Accessories,2025-01-01 05:32:00,23,50451,11009,6,1160373,907166
334,103,Ahmedabad Store,South,209,Projector,Accessories,2025-01-01 05:33:00,85,55043,36678,9,4678655,1561025
335,106,Bangalore Store,West,210,Headphones,Accessories,2025-01-01 05:34:00,97,9319,41730,0,903943,-3143867
336,108,Chennai Store,West,215,Smart Watch,Accessories,2025-01-01 05:35:00,81,40562,36401,0,3285522,337041
337,105,Delhi Store,North,210,Projector,Accessories,2025-01-01 05:36:00,81,45200,13622,7,3661200,2557818
338,103,Ahmedabad Store,South,206,Webcam,Accessories,2025-01-01 05:37:00,80,34152,43701,6,2732160,-763920
339,104,Kolkata Store,South,208,Monitor,Electronics,2025-01-01 05:38:00,76,25802,27889,5,1960952,-158612
340,104,Ahmedabad Store,West,209,SSD,Accessories,2025-01-01 05:39:00,64,33656,6951,2,2153984,1709120
341,103,Chennai Store,North,201,Router,Electronics,2025-01-01 05:40:00,17,59322,41134,0,1008474,309196
342,104,Delhi Store,East,208,Tablet,Wearables,2025-01-01 05:41:00,34,13790,11834,8,468860,66504
343,103,Delhi Store,West,207,Projector,Accessories,2025-01-01 05:42:00,3,51907,20573,2,155721,94002
344,102,Mumbai Store,North,209,Keyboard,Storage,2025-01-01 05:43:00,61,12869,15223,6,785009,-143594
345,103,Ahmedabad Store,West,201,SSD,Accessories,2025-01-01 05:44:00,80,31284,21133,9,2502720,812080
346,107,Chennai Store,South,214,Speaker,Accessories,2025-01-01 05:45:00,51,22132,29935,1,1128732,-397953
347,103,Pune Store,North,207,Headphones,Electronics,2025-01-01 05:46:00,93,34067,21343,5,3168231,1183332
348,104,Kolkata Store,North,205,Webcam,Accessories,2025-01-01 05:47:00,95,59254,41393,5,5629130,1696795
349,108,Bangalore Store,South,207,Hard Disk,Wearables,2025-01-01 05:48:00,17,22752,18135,6,386784,78489
350,107,Chennai Store,East,214,Smart Watch,Electronics,2025-01-01 05:49:00,4,41799,48658,5,167196,-27436
351,104,Delhi Store,South,206,Headphones,Accessories,2025-01-01 05:50:00,83,56384,34464,6,4679872,1819360
352,101,Bangalore Store,South,214,Router,Accessories,2025-01-01 05:51:00,69,28015,44852,0,1933035,-1161753
353,101,Mumbai Store,West,201,Mouse,Accessories,2025-01-01 05:52:00,16,42622,35895,4,681952,107632
354,108,Bangalore Store,North,201,Laptop,Storage,2025-01-01 05:53:00,93,12031,46316,0,1118883,-3188505
355,108,Ahmedabad Store,South,207,SSD,Accessories,2025-01-01 05:54:00,42,36831,29311,4,1546902,315840
356,107,Bangalore Store,North,203,Speaker,Storage,2025-01-01 05:55:00,54,52293,12488,8,2823822,2149470
357,102,Chennai Store,West,206,Mouse,Accessories,2025-01-01 05:56:00,9,5775,47754,9,51975,-377811
358,108,Delhi Store,North,215,Router,Electronics,2025-01-01 05:57:00,52,46018,8057,8,2392936,1973972
359,101,Delhi Store,South,212,Printer,Storage,2025-01-01 05:58:00,49,31744,29429,6,1555456,113435
360,103,Delhi Store,West,215,Webcam,Accessories,2025-01-01 05:59:00,12,25083,47235,3,300996,-265824
361,104,Hyderabad Store,West,207,Router,Wearables,2025-01-01 06:00:00,12,34528,35677,8,414336,-13788
362,101,Mumbai Store,West,204,Tablet,Electronics,2025-01-01 06:01:00,92,48643,26583,0,4475156,2029520
363,101,Chennai Store,East,205,Speaker,Storage,2025-01-01 06:02:00,40,660,15896,2,26400,-609440
364,102,Ahmedabad Store,East,206,Mouse,Accessories,2025-01-01 06:03:00,61,19440,27423,2,1185840,-486963
365,107,Delhi Store,North,213,Microphone,Accessories,2025-01-01 06:04:00,38,56892,13690,9,2161896,1641676
366,107,Bangalore Store,North,215,Router,Accessories,2025-01-01 06:05:00,5,21314,38913,9,106570,-87995
367,106,Hyderabad Store,West,208,Printer,Storage,2025-01-01 06:06:00,52,22239,16164,2,1156428,315900
368,102,Mumbai Store,North,208,Hard Disk,Accessories,2025-01-01 06:07:00,25,57638,25868,4,1440950,794250
369,103,Delhi Store,West,215,Smart Watch,Accessories,2025-01-01 06:08:00,32,51155,48565,5,1636960,82880
370,107,Hyderabad Store,East,215,Speaker,Electronics,2025-01-01 06:09:00,38,14348,15050,4,545224,-26676
371,104,Ahmedabad Store,West,203,Keyboard,Electronics,2025-01-01 06:10:00,90,34329,49829,5,3089610,-1395000
372,108,Kolkata Store,South,214,Smart Watch,Accessories,2025-01-01 06:11:00,89,51525,16421,6,4585725,3124256
373,102,Mumbai Store,West,201,Router,Electronics,2025-01-01 06:12:00,63,548,42047,5,34524,-2614437
374,108,Pune Store,South,201,Printer,Networking,2025-01-01 06:13:00,44,29260,13212,9,1287440,706112
375,101,Pune Store,East,207,Printer,Accessories,2025-01-01 06:14:00,86,46281,46358,2,3980166,-6622
376,104,Bangalore Store,West,211,Keyboard,Networking,2025-01-01 06:15:00,30,39410,4896,0,1182300,1035420
377,104,Kolkata Store,East,201,Headphones,Electronics,2025-01-01 06:16:00,48,18600,17039,4,892800,74928
378,101,Hyderabad Store,South,202,Speaker,Networking,2025-01-01 06:17:00,61,49764,14997,0,3035604,2120787
379,102,Chennai Store,West,204,Laptop,Accessories,2025-01-01 06:18:00,88,17822,38525,1,1568336,-1821864
380,101,Kolkata Store,North,210,Microphone,Electronics,2025-01-01 06:19:00,80,15902,39656,2,1272160,-1900320
381,108,Mumbai Store,East,207,Speaker,Accessories,2025-01-01 06:20:00,74,37677,15885,4,2788098,1612608
382,106,Hyderabad Store,South,215,Mouse,Accessories,2025-01-01 06:21:00,9,32708,4632,7,294372,252684
383,104,Ahmedabad Store,East,203,Router,Wearables,2025-01-01 06:22:00,55,54623,6389,4,3004265,2652870
384,105,Hyderabad Store,West,213,Projector,Wearables,2025-01-01 06:23:00,58,19024,25183,4,1103392,-357222
385,105,Mumbai Store,South,215,Projector,Accessories,2025-01-01 06:24:00,24,23047,41073,0,553128,-432624
386,108,Hyderabad Store,West,203,Smart Watch,Accessories,2025-01-01 06:25:00,37,9992,40933,4,369704,-1144817
387,103,Hyderabad Store,West,204,Headphones,Electronics,2025-01-01 06:26:00,63,36022,22364,5,2269386,860454
388,107,Mumbai Store,West,211,Microphone,Accessories,2025-01-01 06:27:00,48,44350,7675,0,2128800,1760400
389,101,Ahmedabad Store,North,202,Projector,Storage,2025-01-01 06:28:00,47,31177,23826,7,1465319,345497
390,101,Kolkata Store,West,209,Router,Electronics,2025-01-01 06:29:00,74,53552,31846,1,3962848,1606244
391,103,Bangalore Store,North,202,Speaker,Accessories,2025-01-01 06:30:00,97,31611,31266,5,3066267,33465
392,103,Pune Store,West,212,Hard Disk,Accessories,2025-01-01 06:31:00,79,7063,8518,2,557977,-114945
393,108,Chennai Store,East,213,Tablet,Storage,2025-01-01 06:32:00,82,41054,25434,8,3366428,1280840
394,108,Mumbai Store,East,203,SSD,Accessories,2025-01-01 06:33:00,56,38985,28206,7,2183160,603624
395,103,Delhi Store,East,212,SSD,Networking,2025-01-01 06:34:00,29,13177,32843,1,382133,-570314
396,104,Hyderabad Store,West,203,Smart Watch,Accessories,2025-01-01 06:35:00,76,43103,26780,6,3275828,1240548
397,108,Kolkata Store,North,204,Speaker,Accessories,2025-01-01 06:36:00,89,27484,1637,0,2446076,2300383
398,106,Chennai Store,West,207,Projector,Electronics,2025-01-01 06:37:00,99,14807,27933,2,1465893,-1299474
399,108,Chennai Store,East,203,Router,Networking,2025-01-01 06:38:00,28,41751,34901,2,1169028,191800
400,101,Mumbai Store,East,210,Mouse,Accessories,2025-01-01 06:39:00,70,56158,240,0,3931060,3914260
401,108,Delhi Store,South,209,Speaker,Storage,2025-01-01 06:40:00,70,11800,6767,0,826000,352310
402,104,Delhi Store,South,202,Speaker,Networking,2025-01-01 06:41:00,7,43485,1969,0,304395,290612
403,103,Bangalore Store,North,210,SSD,Storage,2025-01-01 06:42:00,33,52753,22600,0,1740849,995049
404,101,Delhi Store,North,203,Monitor,Accessories,2025-01-01 06:43:00,35,26277,7597,0,919695,653800
405,108,Pune Store,South,205,Mouse,Networking,2025-01-01 06:44:00,16,10863,47639,2,173808,-588416
406,104,Mumbai Store,North,204,Smart Watch,Wearables,2025-01-01 06:45:00,99,27186,26342,0,2691414,83556
407,106,Chennai Store,East,202,Router,Accessories,2025-01-01 06:46:00,92,41211,13420,0,3791412,2556772
408,108,Chennai Store,East,213,Mouse,Accessories,2025-01-01 06:47:00,89,51972,49205,9,4625508,246263
409,104,Delhi Store,North,210,Keyboard,Accessories,2025-01-01 06:48:00,42,56961,39086,3,2392362,750750
410,106,Hyderabad Store,East,210,Speaker,Accessories,2025-01-01 06:49:00,23,47435,15073,8,1091005,744326
411,103,Kolkata Store,South,210,Headphones,Electronics,2025-01-01 06:50:00,71,6404,42756,2,454684,-2580992
412,108,Ahmedabad Store,East,214,Router,Storage,2025-01-01 06:51:00,65,37647,48440,4,2447055,-701545
413,106,Ahmedabad Store,South,214,Smart Watch,Accessories,2025-01-01 06:52:00,66,16725,15819,1,1103850,59796
414,101,Pune Store,South,213,Router,Electronics,2025-01-01 06:53:00,16,2663,5958,9,42608,-52720
415,103,Kolkata Store,North,207,Headphones,Electronics,2025-01-01 06:54:00,63,32550,18403,0,2050650,891261
416,101,Bangalore Store,South,210,Hard Disk,Electronics,2025-01-01 06:55:00,54,37132,24012,4,2005128,708480
417,105,Delhi Store,East,206,Mouse,Accessories,2025-01-01 06:56:00,43,47675,21473,2,2050025,1126686
418,102,Pune Store,West,213,Microphone,Accessories,2025-01-01 06:57:00,87,9895,5062,2,860865,420471
419,108,Mumbai Store,South,210,Projector,Electronics,2025-01-01 06:58:00,64,51247,47614,3,3279808,232512
420,106,Bangalore Store,South,202,Keyboard,Accessories,2025-01-01 06:59:00,16,14067,14257,8,225072,-3040
421,102,Ahmedabad Store,West,201,Hard Disk,Electronics,2025-01-01 07:00:00,18,28271,6870,8,508878,385218
422,102,Pune Store,East,209,Hard Disk,Electronics,2025-01-01 07:01:00,34,11804,9797,4,401336,68238
423,106,Ahmedabad Store,West,206,Headphones,Storage,2025-01-01 07:02:00,43,7950,5264,7,341850,115498
424,103,Delhi Store,South,211,Hard Disk,Accessories,2025-01-01 07:03:00,1,16253,16669,4,16253,-416
425,108,Bangalore Store,West,210,Router,Wearables,2025-01-01 07:04:00,44,33847,24182,4,1489268,425260
426,105,Hyderabad Store,South,207,Webcam,Accessories,2025-01-01 07:05:00,74,36510,19947,6,2701740,1225662
427,101,Mumbai Store,East,209,Smart Watch,Accessories,2025-01-01 07:06:00,90,19796,45875,4,1781640,-2347110
428,104,Delhi Store,North,213,Router,Networking,2025-01-01 07:07:00,29,18038,12263,3,523102,167475
429,101,Chennai Store,West,205,Headphones,Electronics,2025-01-01 07:08:00,12,56302,5251,1,675624,612612
430,104,Mumbai Store,West,209,SSD,Wearables,2025-01-01 07:09:00,97,57645,9629,5,5591565,4657552
431,101,Hyderabad Store,West,209,Hard Disk,Electronics,2025-01-01 07:10:00,94,9042,18756,4,849948,-913116
432,106,Pune Store,North,211,Speaker,Accessories,2025-01-01 07:11:00,55,25302,36661,3,1391610,-624745
433,105,Ahmedabad Store,East,211,Smart Watch,Networking,2025-01-01 07:12:00,89,34323,14655,5,3054747,1750452
434,108,Hyderabad Store,East,209,Mouse,Accessories,2025-01-01 07:13:00,67,45067,44087,9,3019489,65660
435,104,Chennai Store,North,208,Hard Disk,Electronics,2025-01-01 07:14:00,37,6458,9985,6,238946,-130499
436,108,Kolkata Store,East,202,Keyboard,Accessories,2025-01-01 07:15:00,64,5228,70,2,334592,330112
437,108,Mumbai Store,South,203,Webcam,Accessories,2025-01-01 07:16:00,2,12953,13120,8,25906,-334
438,108,Delhi Store,South,215,Tablet,Accessories,2025-01-01 07:17:00,88,6974,18718,0,613712,-1033472
